"","cohort","mcohort","resp.var","cv.fold","family","var.type","term","coef"
"4043","ccAustria","ccAustria","group",60,"binomial","BGC","gb|CP091724.1.region003|GC_DNA--Entryname=ranthipeptide--OS=Anaerotruncus_sp__isolate_nC33_bin_255_fa--SMASHregion=region003--NR=1",-0.203798158893381
"4044","ccAustria","ccAustria","group",60,"binomial","BGC","gb|CP091724.1.region004|GC_DNA--Entryname=cyclic-lactone-autoinducer--OS=Anaerotruncus_sp__isolate_nC33_bin_255_fa--SMASHregion=region004--NR=1",0
"4045","ccAustria","ccAustria","group",60,"binomial","BGC","gb|CP091724.1.region005|GC_DNA--Entryname=cyclic-lactone-autoinducer--OS=Anaerotruncus_sp__isolate_nC33_bin_255_fa--SMASHregion=region005--NR=1",-0.0940143862610566
"4046","ccAustria","ccAustria","group",60,"binomial","BGC","gb|NZ_LN877293.1.region002|GC_DNA--Entryname=lanthipeptide-class-i--OS=fragilis_strain_BE1_chromosome--SMASHregion=region002--NR=3",0
"4047","ccAustria","ccAustria","group",60,"binomial","BGC","gb|DYTY01000220.1.region001|GC_DNA--Entryname=NRPS--OS=TPA_asm:_Bilophila_wadsworthia_isolate_2407--SMASHregion=region001--NR=2",0
"4048","ccAustria","ccAustria","group",60,"binomial","BGC","gb|DYTY01000248.1.region001|GC_DNA--Entryname=NRPS-like--OS=TPA_asm:_Bilophila_wadsworthia_isolate_2407--SMASHregion=region001--NR=2",0
"4049","ccAustria","ccAustria","group",60,"binomial","BGC","gb|JABZKP010000008.1.region001|GC_DNA--Entryname=ranthipeptide--OS=Peptostreptococcus_sp__isolate_JCVI_44_bin_26--SMASHregion=region001--NR=3",0
"4050","ccAustria","ccAustria","group",60,"binomial","BGC","gb|JABZKJ010000029.1.region001|GC_DNA--Entryname=lanthipeptide-class-ii--OS=Peptostreptococcus_sp__isolate_JCVI_12_bin_18--SMASHregion=region001--NR=2",0.0825808381657397
"4051","ccAustria","ccAustria","group",60,"binomial","BGC","gb|JABZKN010000005.1.region001|GC_DNA--Entryname=NRPS--OS=Peptostreptococcus_sp__isolate_JCVI_32_bin_13--SMASHregion=region001--NR=3",0
"4052","ccAustria","ccAustria","group",60,"binomial","BGC","gb|JABZKJ010000063.1.region001|GC_DNA--Entryname=NRPS-like--OS=Peptostreptococcus_sp__isolate_JCVI_12_bin_18--SMASHregion=region001--NR=2",0
"4053","ccAustria","ccAustria","group",60,"binomial","BGC","gb|JABZKJ010000170.1.region001|GC_DNA--Entryname=RRE-containing--OS=Peptostreptococcus_sp__isolate_JCVI_12_bin_18--SMASHregion=region001--NR=1",0
"4054","ccAustria","ccAustria","group",60,"binomial","BGC","gb|JABZKN010000001.1.region001|GC_DNA--Entryname=ranthipeptide--OS=Peptostreptococcus_sp__isolate_JCVI_32_bin_13--SMASHregion=region001--NR=2",0
"4055","ccAustria","ccAustria","group",60,"binomial","BGC","gb|JAGZBX010000005.1.region001|GC_DNA--Entryname=NRPS--OS=sp__isolate_L3_108_000G1_dasL3_108_000G1_concoct_14--SMASHregion=region001--NR=2",0
"4056","ccAustria","ccAustria","group",60,"binomial","BGC","gb|JAGZBX010000007.1.region001|GC_DNA--Entryname=ranthipeptide--OS=sp__isolate_L3_108_000G1_dasL3_108_000G1_concoct_14--SMASHregion=region001--NR=2",0.0195352511877209
"4057","ccAustria","ccAustria","group",60,"binomial","BGC","gb|JAGZBX010000029.1.region001|GC_DNA--Entryname=ranthipeptide--OS=sp__isolate_L3_108_000G1_dasL3_108_000G1_concoct_14--SMASHregion=region001--NR=2",0
"4058","ccAustria","ccAustria","group",60,"binomial","BGC","gb|KE150405.1.region001|GC_DNA--Entryname=lanthipeptide-class-ii--OS=bacterium_3_1_57FAA_CT1_genomic_scaffold--SMASHregion=region001--NR=1",0
"4059","ccAustria","ccAustria","group",60,"binomial","BGC","gb|KE150405.1.region002|GC_DNA--Entryname=ranthipeptide--OS=bacterium_3_1_57FAA_CT1_genomic_scaffold--SMASHregion=region002--NR=1",0.457546342134061
"4060","ccAustria","ccAustria","group",60,"binomial","BGC","gb|KE150405.1.region003|GC_DNA--Entryname=ranthipeptide:cyclic-lactone-autoinducer--OS=bacterium_3_1_57FAA_CT1_genomic_scaffold--SMASHregion=region003--NR=1",0
"4061","ccAustria","ccAustria","group",60,"binomial","BGC","gb|KE150406.1.region001|GC_DNA--Entryname=NRPS--OS=bacterium_3_1_57FAA_CT1_genomic_scaffold--SMASHregion=region001--NR=1",0
"4062","ccAustria","ccAustria","group",60,"binomial","BGC","gb|KE150407.1.region001|GC_DNA--Entryname=cyclic-lactone-autoinducer--OS=bacterium_3_1_57FAA_CT1_genomic_scaffold--SMASHregion=region001--NR=1",0
"4063","ccAustria","ccAustria","group",60,"binomial","BGC","gb|LR027880.1.region001|GC_DNA--Entryname=cyclic-lactone-autoinducer--OS=intestinalis_L1-82_genome--SMASHregion=region001--NR=2",0.077551429648792
"4064","ccAustria","ccAustria","group",60,"binomial","BGC","gb|LR027880.1.region002|GC_DNA--Entryname=ranthipeptide--OS=intestinalis_L1-82_genome--SMASHregion=region002--NR=2",0
"4065","ccAustria","ccAustria","group",60,"binomial","BGC","gb|LR027880.1.region003|GC_DNA--Entryname=RRE-containing--OS=intestinalis_L1-82_genome--SMASHregion=region003--NR=2",-0.191215542565415
"4066","ccAustria","ccAustria","group",60,"binomial","BGC","gb|LR027880.1.region004|GC_DNA--Entryname=cyclic-lactone-autoinducer--OS=intestinalis_L1-82_genome--SMASHregion=region004--NR=2",-0.0581283251400613
"4067","ccAustria","ccAustria","group",60,"binomial","BGC","gb|LR027880.1.region005|GC_DNA--Entryname=cyclic-lactone-autoinducer:ranthipeptide--OS=intestinalis_L1-82_genome--SMASHregion=region005--NR=2",-0.0734784092373523
"4068","ccAustria","ccAustria","group",60,"binomial","BGC","gb|LR027880.1.region006|GC_DNA--Entryname=cyclic-lactone-autoinducer--OS=intestinalis_L1-82_genome--SMASHregion=region006--NR=2",-0.0168214776678871
"4069","ccAustria","ccAustria","group",60,"binomial","BGC","gb|NZ_AP014598.1.region001|GC_DNA--Entryname=resorcinol--OS=intermedia_strain_OMA14_chromosome--SMASHregion=region001--NR=5",0
"4070","ccAustria","ccAustria","group",60,"binomial","BGC","gb|NZ_CP022479.1.region001|GC_DNA--Entryname=ranthipeptide--OS=prausnitzii_strain_A2165--SMASHregion=region001--NR=2",0
"4071","ccAustria","ccAustria","group",60,"binomial","BGC","gb|NZ_CP022479.1.region002|GC_DNA--Entryname=cyclic-lactone-autoinducer--OS=prausnitzii_strain_A2165--SMASHregion=region002--NR=1",-0.0282004919488154
"4072","ccAustria","ccAustria","group",60,"binomial","BGC","gb|NZ_CP022479.1.region003|GC_DNA--Entryname=cyclic-lactone-autoinducer--OS=prausnitzii_strain_A2165--SMASHregion=region003--NR=3",0
"4073","ccAustria","ccAustria","group",60,"binomial","BGC","gb|NZ_CP024696.1.region001|GC_DNA--Entryname=resorcinol--OS=intermedia_strain_KCOM_2033--SMASHregion=region001--NR=1",0
"4074","ccAustria","ccAustria","group",60,"binomial","BGC","gb|NZ_CP024724.1.region001|GC_DNA--Entryname=resorcinol--OS=intermedia_strain_KCOM_2837_chromosome--SMASHregion=region001--NR=1",0
"4075","ccAustria","ccAustria","group",60,"binomial","BGC","gb|NZ_CP024730.1.region001|GC_DNA--Entryname=resorcinol--OS=intermedia_strain_KCOM_1933_chromosome--SMASHregion=region001--NR=3",0
"4076","ccAustria","ccAustria","group",60,"binomial","BGC","gb|NZ_CP024723.1.region001|GC_DNA--Entryname=resorcinol--OS=intermedia_strain_KCOM_2837_chromosome--SMASHregion=region001--NR=11--BG=2",0
"4077","ccAustria","ccAustria","group",60,"binomial","BGC","gb|NZ_CP026548.1.region001|GC_DNA--Entryname=ranthipeptide--OS=prausnitzii_strain_942-30-2--SMASHregion=region001--NR=1",-0.132163637346212
"4078","ccAustria","ccAustria","group",60,"binomial","BGC","gb|NZ_CP026548.1.region003|GC_DNA--Entryname=RiPP-like--OS=prausnitzii_strain_942-30-2--SMASHregion=region003--NR=1",0
"4079","ccAustria","ccAustria","group",60,"binomial","BGC","gb|NZ_CP030095.1.region002|GC_DNA--Entryname=resorcinol--OS=intermedia_strain_KCOM_2734_chromosome--SMASHregion=region002--NR=1",0.0435011077219195
"4080","ccAustria","ccAustria","group",60,"binomial","BGC","gb|NZ_CP030777.1.region001|GC_DNA--Entryname=ranthipeptide--OS=prausnitzii_strain_APC918-95b--SMASHregion=region001--NR=1",-0.145374701152441
"4081","ccAustria","ccAustria","group",61,"binomial","BGC","gb|CP007062.1.region001|GC_DNA--Entryname=NRPS-like--OS=nucleatum_subsp__animalis--SMASHregion=region001--NR=17",0.18485298275834
"4082","ccAustria","ccAustria","group",61,"binomial","BGC","gb|AFII01000002.1.region001|GC_DNA--Entryname=LAP:thiopeptide--OS=sp__oral_taxon_110_str__F0139--SMASHregion=region001--NR=2",0
"4083","ccAustria","ccAustria","group",61,"binomial","BGC","gb|CR626927.1.region001|GC_DNA--Entryname=RRE-containing--OS=fragilis_NCTC--SMASHregion=region001--NR=22",0
"4084","ccAustria","ccAustria","group",61,"binomial","BGC","gb|CP011073.1.region002|GC_DNA--Entryname=NRPS-like--OS=fragilis_strain--SMASHregion=region002--NR=21",0
"4085","ccAustria","ccAustria","group",61,"binomial","BGC","gb|CP003800.1.region001|GC_DNA--Entryname=T3PKS--OS=constellatus_subsp__pharyngis--SMASHregion=region001--NR=8",0
"4086","ccAustria","ccAustria","group",61,"binomial","BGC","gb|CP003859.1.region003|GC_DNA--Entryname=RiPP-like--OS=constellatus_subsp__pharyngis--SMASHregion=region003--NR=8",0.0372630359392411
"4087","ccAustria","ccAustria","group",61,"binomial","BGC","gb|AP025559.1.region001|GC_DNA--Entryname=resorcinol--OS=somerae_CE91-St14--SMASHregion=region001--NR=1",0
"4088","ccAustria","ccAustria","group",61,"binomial","BGC","gb|NZ_CP024734.1.region003|GC_DNA--Entryname=RRE-containing--OS=intermedia_strain_KCOM_1944_chromosome--SMASHregion=region003--NR=14",0
"4089","ccAustria","ccAustria","group",61,"binomial","BGC","gb|NZ_LN831027.1.region001|GC_DNA--Entryname=NRPS-like--OS=nucleatum_subsp__polymorphum_strain_NCTC10562_chromosome--SMASHregion=region001--NR=12",0.545157987486729
"4090","ccAustria","ccAustria","group",61,"binomial","BGC","gb|CP071093.1.region002|GC_DNA--Entryname=NRPS-like--OS=nucleatum_subsp__vincentii_strain_THCT14A3--SMASHregion=region002--NR=9",0.50598224284877
"4091","ccAustria","ccAustria","group",61,"binomial","BGC","gb|CP003800.1.region002|GC_DNA--Entryname=LAP--OS=constellatus_subsp__pharyngis--SMASHregion=region002--NR=6",-0.418941866773184
"4092","ccAustria","ccAustria","group",61,"binomial","BGC","gb|CP003840.1.region004|GC_DNA--Entryname=RaS-RiPP--OS=constellatus_subsp__pharyngis--SMASHregion=region004--NR=5",0.152509129111709
"4093","ccAustria","ccAustria","group",61,"binomial","BGC","gb|CP003800.1.region005|GC_DNA--Entryname=NRPS-like--OS=constellatus_subsp__pharyngis--SMASHregion=region005--NR=5",0.161877596371826
"4094","ccAustria","ccAustria","group",61,"binomial","BGC","gb|CP007064.1.region003|GC_DNA--Entryname=NRPS-like--OS=nucleatum_subsp__vincentii_3_1_27_chromosome--SMASHregion=region003--NR=1",0
"4095","ccAustria","ccAustria","group",61,"binomial","BGC","gb|CP037440.1.region004|GC_DNA--Entryname=cyclic-lactone-autoinducer--OS=fragilis_strain_DCMOUH0085B--SMASHregion=region004--NR=8",0.344051909853752
"4096","ccAustria","ccAustria","group",61,"binomial","BGC","gb|CP080296.1.region003|GC_DNA--Entryname=NRPS-like--OS=fragilis_strain_IHMA_13--SMASHregion=region003--NR=13",0
"4097","ccAustria","ccAustria","group",61,"binomial","BGC","gb|CP080295.1.region001|GC_DNA--Entryname=ranthipeptide:lanthipeptide-class-i--OS=fragilis_strain_IHMA_4--SMASHregion=region001--NR=3",0
"4098","ccAustria","ccAustria","group",61,"binomial","BGC","gb|CP044428.1.region002|GC_DNA--Entryname=betalactone--OS=fragilis_strain_DK1985--SMASHregion=region002--NR=1",-0.0573055659515401
"4099","ccAustria","ccAustria","group",61,"binomial","BGC","gb|CP048436.1.region001|GC_DNA--Entryname=cyclic-lactone-autoinducer--OS=plautii_strain_JCM_32125--SMASHregion=region001--NR=2",0
"4100","ccAustria","ccAustria","group",61,"binomial","BGC","gb|CP048436.1.region002|GC_DNA--Entryname=ranthipeptide--OS=plautii_strain_JCM_32125--SMASHregion=region002--NR=4",0
"4101","ccAustria","ccAustria","group",61,"binomial","BGC","gb|CP066014.1.region001|GC_DNA--Entryname=NRPS:RRE-containing--OS=vaginalis_strain_FDAARGOS_988--SMASHregion=region001--NR=1",0.37801363446015
"4102","ccAustria","ccAustria","group",61,"binomial","BGC","gb|CP066014.1.region002|GC_DNA--Entryname=ranthipeptide--OS=vaginalis_strain_FDAARGOS_988--SMASHregion=region002--NR=2",0.0209048374698379
"4103","ccAustria","ccAustria","group",61,"binomial","BGC","gb|CP066055.1.region001|GC_DNA--Entryname=RRE-containing--OS=constellatus_strain_FDAARGOS_1015--SMASHregion=region001--NR=1",-0.0644920745350697
"4104","ccAustria","ccAustria","group",61,"binomial","BGC","gb|CP066055.1.region007|GC_DNA--Entryname=NRPS--OS=constellatus_strain_FDAARGOS_1015--SMASHregion=region007--NR=1",0
"4105","ccAustria","ccAustria","group",61,"binomial","BGC","gb|CP067016.1.region001|GC_DNA--Entryname=RRE-containing--OS=obesiensis_strain_FDAARGOS_989--SMASHregion=region001--NR=1",0.0143161274114862
"4106","ccAustria","ccAustria","group",61,"binomial","BGC","gb|CP069558.1.region004|GC_DNA--Entryname=sactipeptide--OS=constellatus_strain_FDAARGOS_1208--SMASHregion=region004--NR=2",0
"4107","ccAustria","ccAustria","group",61,"binomial","BGC","gb|CP083636.1.region001|GC_DNA--Entryname=T3PKS--OS=morbillorum_strain_FDAARGOS_1501--SMASHregion=region001--NR=3",0.00071316760644344
"4108","ccAustria","ccAustria","group",61,"binomial","BGC","gb|CP083636.1.region002|GC_DNA--Entryname=lanthipeptide-class-ii--OS=morbillorum_strain_FDAARGOS_1501--SMASHregion=region002--NR=2",-0.00049335845257074
"4109","ccAustria","ccAustria","group",61,"binomial","BGC","gb|CP091724.1.region001|GC_DNA--Entryname=RRE-containing--OS=Anaerotruncus_sp__isolate_nC33_bin_255_fa--SMASHregion=region001--NR=1",-0.0337198485587343
"4110","ccAustria","ccAustria","group",61,"binomial","BGC","gb|CP091724.1.region002|GC_DNA--Entryname=RRE-containing--OS=Anaerotruncus_sp__isolate_nC33_bin_255_fa--SMASHregion=region002--NR=1",0
"4111","ccAustria","ccAustria","group",61,"binomial","BGC","gb|CP091724.1.region003|GC_DNA--Entryname=ranthipeptide--OS=Anaerotruncus_sp__isolate_nC33_bin_255_fa--SMASHregion=region003--NR=1",-0.243361197814153
"4112","ccAustria","ccAustria","group",61,"binomial","BGC","gb|CP091724.1.region004|GC_DNA--Entryname=cyclic-lactone-autoinducer--OS=Anaerotruncus_sp__isolate_nC33_bin_255_fa--SMASHregion=region004--NR=1",0
"4113","ccAustria","ccAustria","group",61,"binomial","BGC","gb|CP091724.1.region005|GC_DNA--Entryname=cyclic-lactone-autoinducer--OS=Anaerotruncus_sp__isolate_nC33_bin_255_fa--SMASHregion=region005--NR=1",-0.139919612070999
"4114","ccAustria","ccAustria","group",61,"binomial","BGC","gb|NZ_LN877293.1.region002|GC_DNA--Entryname=lanthipeptide-class-i--OS=fragilis_strain_BE1_chromosome--SMASHregion=region002--NR=3",0
"4115","ccAustria","ccAustria","group",61,"binomial","BGC","gb|DYTY01000220.1.region001|GC_DNA--Entryname=NRPS--OS=TPA_asm:_Bilophila_wadsworthia_isolate_2407--SMASHregion=region001--NR=2",0
"4116","ccAustria","ccAustria","group",61,"binomial","BGC","gb|DYTY01000248.1.region001|GC_DNA--Entryname=NRPS-like--OS=TPA_asm:_Bilophila_wadsworthia_isolate_2407--SMASHregion=region001--NR=2",0
"4117","ccAustria","ccAustria","group",61,"binomial","BGC","gb|JABZKP010000008.1.region001|GC_DNA--Entryname=ranthipeptide--OS=Peptostreptococcus_sp__isolate_JCVI_44_bin_26--SMASHregion=region001--NR=3",0
"4118","ccAustria","ccAustria","group",61,"binomial","BGC","gb|JABZKJ010000029.1.region001|GC_DNA--Entryname=lanthipeptide-class-ii--OS=Peptostreptococcus_sp__isolate_JCVI_12_bin_18--SMASHregion=region001--NR=2",0.191016721290348
"4119","ccAustria","ccAustria","group",61,"binomial","BGC","gb|JABZKN010000005.1.region001|GC_DNA--Entryname=NRPS--OS=Peptostreptococcus_sp__isolate_JCVI_32_bin_13--SMASHregion=region001--NR=3",0
"4120","ccAustria","ccAustria","group",61,"binomial","BGC","gb|JABZKJ010000063.1.region001|GC_DNA--Entryname=NRPS-like--OS=Peptostreptococcus_sp__isolate_JCVI_12_bin_18--SMASHregion=region001--NR=2",0
"4121","ccAustria","ccAustria","group",61,"binomial","BGC","gb|JABZKJ010000170.1.region001|GC_DNA--Entryname=RRE-containing--OS=Peptostreptococcus_sp__isolate_JCVI_12_bin_18--SMASHregion=region001--NR=1",0.0759349940031009
"4122","ccAustria","ccAustria","group",61,"binomial","BGC","gb|JABZKN010000001.1.region001|GC_DNA--Entryname=ranthipeptide--OS=Peptostreptococcus_sp__isolate_JCVI_32_bin_13--SMASHregion=region001--NR=2",0
"4123","ccAustria","ccAustria","group",61,"binomial","BGC","gb|JAGZBX010000005.1.region001|GC_DNA--Entryname=NRPS--OS=sp__isolate_L3_108_000G1_dasL3_108_000G1_concoct_14--SMASHregion=region001--NR=2",0.00694542779163957
"4124","ccAustria","ccAustria","group",61,"binomial","BGC","gb|JAGZBX010000007.1.region001|GC_DNA--Entryname=ranthipeptide--OS=sp__isolate_L3_108_000G1_dasL3_108_000G1_concoct_14--SMASHregion=region001--NR=2",0.158248766653537
"4125","ccAustria","ccAustria","group",61,"binomial","BGC","gb|JAGZBX010000029.1.region001|GC_DNA--Entryname=ranthipeptide--OS=sp__isolate_L3_108_000G1_dasL3_108_000G1_concoct_14--SMASHregion=region001--NR=2",0
"4126","ccAustria","ccAustria","group",61,"binomial","BGC","gb|KE150405.1.region001|GC_DNA--Entryname=lanthipeptide-class-ii--OS=bacterium_3_1_57FAA_CT1_genomic_scaffold--SMASHregion=region001--NR=1",0
"4127","ccAustria","ccAustria","group",61,"binomial","BGC","gb|KE150405.1.region002|GC_DNA--Entryname=ranthipeptide--OS=bacterium_3_1_57FAA_CT1_genomic_scaffold--SMASHregion=region002--NR=1",0.182548758117372
"4128","ccAustria","ccAustria","group",61,"binomial","BGC","gb|KE150405.1.region003|GC_DNA--Entryname=ranthipeptide:cyclic-lactone-autoinducer--OS=bacterium_3_1_57FAA_CT1_genomic_scaffold--SMASHregion=region003--NR=1",0
"4129","ccAustria","ccAustria","group",61,"binomial","BGC","gb|KE150406.1.region001|GC_DNA--Entryname=NRPS--OS=bacterium_3_1_57FAA_CT1_genomic_scaffold--SMASHregion=region001--NR=1",0.238943596477284
"4130","ccAustria","ccAustria","group",61,"binomial","BGC","gb|KE150407.1.region001|GC_DNA--Entryname=cyclic-lactone-autoinducer--OS=bacterium_3_1_57FAA_CT1_genomic_scaffold--SMASHregion=region001--NR=1",0
"4131","ccAustria","ccAustria","group",61,"binomial","BGC","gb|LR027880.1.region001|GC_DNA--Entryname=cyclic-lactone-autoinducer--OS=intestinalis_L1-82_genome--SMASHregion=region001--NR=2",0
"4132","ccAustria","ccAustria","group",61,"binomial","BGC","gb|LR027880.1.region002|GC_DNA--Entryname=ranthipeptide--OS=intestinalis_L1-82_genome--SMASHregion=region002--NR=2",0
"4133","ccAustria","ccAustria","group",61,"binomial","BGC","gb|LR027880.1.region003|GC_DNA--Entryname=RRE-containing--OS=intestinalis_L1-82_genome--SMASHregion=region003--NR=2",-0.0985805621353566
"4134","ccAustria","ccAustria","group",61,"binomial","BGC","gb|LR027880.1.region004|GC_DNA--Entryname=cyclic-lactone-autoinducer--OS=intestinalis_L1-82_genome--SMASHregion=region004--NR=2",-0.0295691238650475
"4135","ccAustria","ccAustria","group",61,"binomial","BGC","gb|LR027880.1.region005|GC_DNA--Entryname=cyclic-lactone-autoinducer:ranthipeptide--OS=intestinalis_L1-82_genome--SMASHregion=region005--NR=2",-0.243161255354976
"4136","ccAustria","ccAustria","group",61,"binomial","BGC","gb|LR027880.1.region006|GC_DNA--Entryname=cyclic-lactone-autoinducer--OS=intestinalis_L1-82_genome--SMASHregion=region006--NR=2",0
"4137","ccAustria","ccAustria","group",61,"binomial","BGC","gb|NZ_AP014598.1.region001|GC_DNA--Entryname=resorcinol--OS=intermedia_strain_OMA14_chromosome--SMASHregion=region001--NR=5",0
"4138","ccAustria","ccAustria","group",61,"binomial","BGC","gb|NZ_CP022479.1.region001|GC_DNA--Entryname=ranthipeptide--OS=prausnitzii_strain_A2165--SMASHregion=region001--NR=2",0.126128310922115
"4139","ccAustria","ccAustria","group",61,"binomial","BGC","gb|NZ_CP022479.1.region002|GC_DNA--Entryname=cyclic-lactone-autoinducer--OS=prausnitzii_strain_A2165--SMASHregion=region002--NR=1",-0.0405457417250393
"4140","ccAustria","ccAustria","group",61,"binomial","BGC","gb|NZ_CP022479.1.region003|GC_DNA--Entryname=cyclic-lactone-autoinducer--OS=prausnitzii_strain_A2165--SMASHregion=region003--NR=3",0
